#Coverage	Number of genomic locations
1416.0	19.0
1417.0	21.0
1418.0	23.0
1419.0	21.0
1420.0	25.0
1421.0	29.0
1422.0	21.0
1423.0	22.0
1424.0	13.0
1425.0	23.0
1426.0	24.0
1427.0	18.0
1428.0	26.0
1429.0	23.0
1430.0	19.0
1431.0	23.0
1432.0	21.0
1433.0	21.0
1434.0	22.0
1435.0	18.0
1436.0	25.0
1437.0	15.0
1438.0	24.0
1439.0	22.0
1440.0	20.0
1441.0	24.0
1442.0	16.0
1443.0	17.0
1444.0	21.0
1445.0	18.0
1446.0	18.0
1447.0	14.0
1448.0	25.0
1449.0	18.0
1450.0	9.0
1451.0	17.0
1452.0	15.0
1453.0	27.0
1454.0	19.0
1455.0	23.0
1456.0	19.0
1457.0	17.0
1458.0	14.0
1459.0	20.0
1460.0	13.0
1461.0	16.0
1462.0	27.0
1463.0	19.0
1464.0	21.0
1465.0	14.0
1466.0	13.0
1467.0	16.0
1468.0	17.0
1469.0	24.0
1470.0	23.0
1471.0	22.0
1472.0	18.0
1473.0	17.0
1474.0	19.0
1475.0	23.0
1476.0	16.0
1477.0	13.0
1478.0	14.0
1479.0	20.0
1480.0	24.0
1481.0	9.0
1482.0	16.0
1483.0	20.0
1484.0	14.0
1485.0	18.0
1486.0	10.0
1487.0	15.0
1488.0	10.0
1489.0	20.0
1490.0	18.0
1491.0	11.0
1492.0	14.0
1493.0	15.0
1494.0	19.0
1495.0	15.0
1496.0	11.0
1497.0	18.0
1498.0	11.0
1499.0	14.0
1500.0	18.0
1501.0	14.0
1502.0	10.0
1503.0	13.0
1504.0	17.0
1505.0	20.0
1506.0	12.0
1507.0	11.0
1508.0	19.0
1509.0	14.0
1510.0	22.0
1511.0	13.0
1512.0	11.0
1513.0	14.0
1514.0	10.0
1515.0	15.0
1516.0	12.0
1517.0	18.0
1518.0	13.0
1519.0	14.0
1520.0	14.0
1521.0	18.0
1522.0	9.0
1523.0	12.0
1524.0	17.0
1525.0	11.0
1526.0	11.0
1527.0	16.0
1528.0	19.0
1529.0	22.0
1530.0	14.0
1531.0	18.0
1532.0	18.0
1533.0	13.0
1534.0	11.0
1535.0	19.0
1536.0	16.0
1537.0	18.0
1538.0	13.0
1539.0	17.0
1540.0	7.0
1541.0	14.0
1542.0	14.0
1543.0	16.0
1544.0	17.0
1545.0	15.0
1546.0	20.0
1547.0	11.0
1548.0	15.0
1549.0	14.0
1550.0	14.0
1551.0	17.0
1552.0	15.0
1553.0	19.0
1554.0	13.0
1555.0	20.0
1556.0	15.0
1557.0	16.0
1558.0	21.0
1559.0	16.0
1560.0	17.0
1561.0	11.0
1562.0	16.0
1563.0	13.0
1564.0	19.0
1565.0	17.0
1566.0	14.0
1567.0	16.0
1568.0	18.0
1569.0	17.0
1570.0	11.0
1571.0	21.0
1572.0	12.0
1573.0	16.0
1574.0	24.0
1575.0	18.0
1576.0	17.0
1577.0	11.0
1578.0	18.0
1579.0	19.0
1580.0	19.0
1581.0	18.0
1582.0	11.0
1583.0	21.0
1584.0	19.0
1585.0	14.0
1586.0	22.0
1587.0	13.0
1588.0	21.0
1589.0	9.0
1590.0	17.0
1591.0	18.0
1592.0	21.0
1593.0	15.0
1594.0	19.0
1595.0	17.0
1596.0	22.0
1597.0	30.0
1598.0	15.0
1599.0	21.0
1600.0	20.0
1601.0	16.0
1602.0	26.0
1603.0	21.0
1604.0	23.0
1605.0	23.0
1606.0	15.0
1607.0	24.0
1608.0	16.0
1609.0	17.0
1610.0	10.0
1611.0	25.0
1612.0	18.0
1613.0	15.0
1614.0	28.0
1615.0	17.0
1616.0	16.0
1617.0	20.0
